Signal,,,DFT
N,Amplitude,,Freq,M,theta
12483,0.117992,,12483,12.6151,0.785398
12484,0.0632467,,12484,0.348916,0.785398
12485,0.00736639,,12485,6.40131,0.785398
12486,0.0137967,,12486,6.54457,0.785398
12487,-0.0303643,,12487,11.3635,0.785398
12488,0.0353828,,12488,23.1466,0.785398
12489,-0.0513631,,12489,6.32907,0.785398
12490,0.093268,,12490,38.5208,0.785398
12491,-0.0868277,,12491,2.06995,0.785398
12492,0.080683,,12492,2.88255,0.785398
12493,-0.122891,,12493,14.6756,0.785398
12494,-0.00939759,,12494,0.529517,0.785398
12495,-0.0808249,,12495,7.07024,0.785398
12496,0.0961565,,12496,7.50785,0.785398
12497,0.0690532,,12497,17.2978,0.785398
12498,-0.107614,,12498,27.2196,0.785398
12499,0.116097,,12499,13.0292,0.785398
12500,0.0831651,,12500,13.5915,0.785398
12501,0.0126955,,12501,4.39529,0.785398
12502,-0.122274,,12502,29.0094,0.785398
12503,0.0394122,,12503,1.42901,0.785398
12504,-0.103088,,12504,2.3756,0.785398
12505,0.105757,,12505,5.75792,0.785398
12506,0.0902401,,12506,8.30958,0.785398
12507,0.0890565,,12507,3.15147,0.785398
12508,-0.109592,,12508,7.84105,0.785398
12509,-0.104659,,12509,18.3773,0.785398
12510,0.0977286,,12510,10.6922,0.785398
12511,0.0407864,,12511,1.58906,0.785398
12512,-0.0252866,,12512,0.547009,0.785398
12513,-0.058059,,12513,10.8078,0.785398
12514,-0.00507719,,12514,19.6265,0.785398
12515,-0.0108368,,12515,16.1483,0.785398
12516,-0.00316997,,12516,32.8493,0.785398
12517,-0.116583,,12517,20.4164,0.785398
12518,0.058811,,12518,11.54,0.785398
12519,-0.100619,,12519,7.39339,0.785398
12520,0.100078,,12520,6.61299,0.785398
12521,0.0753855,,12521,10.5274,0.785398
12522,-0.0479467,,12522,4.81572,0.785398
12523,0.0756053,,12523,16.7716,0.785398
12524,0.0570903,,12524,9.96741,0.785398
12525,-0.0500795,,12525,4.71103,0.785398
12526,-0.110344,,12526,1.28971,0.785398
12527,0.0645432,,12527,24.6493,0.785398
12528,0.0836197,,12528,6.65748,0.785398
12529,-0.0207706,,12529,40.2289,0.785398
12530,-0.00163262,,12530,38.076,0.785398
12531,0.110475,,12531,7.08367,0.785398
12532,-0.0785073,,12532,24.4698,0.785398
12533,0.0878402,,12533,0.0435242,0.785398
12534,-0.100479,,12534,9.59153,0.785398
12535,0.0042601,,12535,13.9567,0.785398
12536,-0.0501266,,12536,16.9837,0.785398
12537,0.0327028,,12537,5.71405,0.785398
12538,0.00849451,,12538,31.9319,0.785398
12539,-0.0305499,,12539,9.78373,0.785398
12540,-0.0828102,,12540,29.1025,0.785398
12541,0.0332923,,12541,20.5445,0.785398
12542,0.0325156,,12542,6.09755,0.785398
12543,0.0492013,,12543,34.1519,0.785398
12544,0.0608194,,12544,5.92928,0.785398
12545,-0.0657911,,12545,22.2781,0.785398
12546,0.0520165,,12546,18.0806,0.785398
12547,-0.0258171,,12547,17.5913,0.785398
12548,-0.0189109,,12548,8.47337,0.785398
12549,0.0694836,,12549,21.2803,0.785398
12550,0.0279698,,12550,21.6406,0.785398
12551,0.0314163,,12551,7.51124,0.785398
12552,0.0810067,,12552,11.4883,0.785398
12553,0.0949846,,12553,7.49176,0.785398
12554,-0.00644517,,12554,15.6564,0.785398
12555,0.084248,,12555,11.5466,0.785398
12556,0.104956,,12556,21.1601,0.785398
12557,-0.108753,,12557,10.4793,0.785398
12558,-0.0637471,,12558,15.1734,0.785398
12559,0.121277,,12559,18.8499,0.785398
12560,-0.106135,,12560,24.2255,0.785398
12561,-0.025127,,12561,41.2341,0.785398
12562,-0.00336429,,12562,0.934099,0.785398
12563,-0.00283807,,12563,17.2845,0.785398
12564,-0.0683914,,12564,7.10394,0.785398
12565,0.029769,,12565,11.4186,0.785398
12566,-0.0863708,,12566,30.8952,0.785398
12567,0.124775,,12567,9.49588,0.785398
12568,0.0622379,,12568,9.91824,0.785398
12569,-0.00576034,,12569,33.0999,0.785398
12570,0.076839,,12570,8.78988,0.785398
12571,-0.0475104,,12571,1.6091,0.785398
12572,-0.0483939,,12572,19.349,0.785398
12573,0.0718419,,12573,21.7319,0.785398
12574,-0.106004,,12574,9.38001,0.785398
12575,-0.0179606,,12575,13.4859,0.785398
12576,-0.124141,,12576,14.4111,0.785398
12577,-0.0597311,,12577,2.21151,0.785398
12578,0.0863038,,12578,19.5243,0.785398
12579,-0.0757747,,12579,27.1599,0.785398
12580,0.0358493,,12580,17.73,0.785398
12581,-0.0957683,,12581,11.1136,0.785398
12582,0.0321651,,12582,7.76578,0.785398
12583,0.106948,,12583,6.40187,0.785398
12584,0.123932,,12584,9.90852,0.785398
12585,-0.0198864,,12585,19.4955,0.785398
12586,0.0823319,,12586,0.94149,0.785398
12587,0.0209535,,12587,20.3424,0.785398
12588,0.00362225,,12588,20.3912,0.785398
12589,-0.00243823,,12589,15.732,0.785398
12590,0.0610951,,12590,15.0999,0.785398
12591,0.124466,,12591,8.09687,0.785398
12592,0.0357061,,12592,5.402,0.785398
12593,0.00617017,,12593,6.70853,0.785398
12594,-0.00218702,,12594,9.96464,0.785398
12595,-0.0694666,,12595,25.6856,0.785398
12596,-0.00506875,,12596,18.8643,0.785398
12597,0.0160782,,12597,4.03095,0.785398
12598,0.119935,,12598,14.173,0.785398
12599,-0.0972017,,12599,25.1071,0.785398
12600,0.00935322,,12600,18.155,0.785398
12601,0.120199,,12601,4.48988,0.785398
12602,0.0878214,,12602,14.602,0.785398
12603,0.0781506,,12603,13.4295,0.785398
12604,-0.124144,,12604,15.9472,0.785398
12605,-0.0206505,,12605,12.445,0.785398
12606,0.113003,,12606,4.23169,0.785398
12607,-0.0592916,,12607,18.4798,0.785398
12608,-0.0186739,,12608,16.5741,0.785398
12609,0.0732968,,12609,23.251,0.785398
12610,-0.00236899,,12610,6.49033,0.785398
12611,-0.0762984,,12611,11.4467,0.785398
12612,-0.00766089,,12612,2.23773,0.785398
12613,-0.0694478,,12613,16.6023,0.785398
12614,0.108473,,12614,23.9511,0.785398
12615,-0.0594257,,12615,10.2171,0.785398
12616,0.011899,,12616,2.06706,0.785398
12617,0.0323521,,12617,2.22467,0.785398
12618,-0.106609,,12618,25.2029,0.785398
12619,-0.045503,,12619,22.6258,0.785398
12620,0.0959448,,12620,13.4278,0.785398
12621,-0.047714,,12621,8.9255,0.785398
12622,-0.101645,,12622,4.08817,0.785398
12623,-0.0926772,,12623,5.62226,0.785398
12624,-0.0994971,,12624,9.44441,0.785398
12625,0.0791633,,12625,3.55364,0.785398
12626,0.0915855,,12626,14.5555,0.785398
12627,-0.0992174,,12627,15.3687,0.785398
12628,-0.0738531,,12628,10.9585,0.785398
12629,-0.013754,,12629,14.1724,0.785398
12630,0.107144,,12630,15.8512,0.785398
12631,-0.0915947,,12631,0.820897,0.785398
12632,0.0214824,,12632,27.018,0.785398
12633,0.0794141,,12633,10.0547,0.785398
12634,-0.122514,,12634,2.74884,0.785398
12635,-0.0549389,,12635,5.20675,0.785398
12636,-0.0317477,,12636,9.37406,0.785398
12637,-0.095012,,12637,2.8347,0.785398
12638,0.0924695,,12638,27.7482,0.785398
12639,-0.0257413,,12639,9.69716,0.785398
12640,0.0462462,,12640,8.92933,0.785398
12641,-0.0518994,,12641,3.22267,0.785398
12642,0.0373312,,12642,9.06252,0.785398
12643,0.10435,,12643,11.5891,0.785398
12644,-0.079368,,12644,22.3695,0.785398
12645,0.05451,,12645,25.7852,0.785398
12646,-0.0110625,,12646,0.345893,0.785398
12647,-0.0374556,,12647,19.748,0.785398
12648,0.00767498,,12648,6.80007,0.785398
12649,0.108843,,12649,11.8205,0.785398
12650,0.102966,,12650,37.0514,0.785398
12651,-0.0229237,,12651,11.7127,0.785398
12652,0.0229233,,12652,2.17846,0.785398
12653,0.0326749,,12653,14.3035,0.785398
12654,-0.0243553,,12654,31.7795,0.785398
12655,-0.122353,,12655,15.867,0.785398
12656,0.0700452,,12656,1.19345,0.785398
12657,0.0585912,,12657,4.47308,0.785398
12658,0.0281827,,12658,36.6066,0.785398
12659,-0.0723059,,12659,10.0318,0.785398
12660,0.0144663,,12660,7.12014,0.785398
12661,-0.0680463,,12661,1.6756,0.785398
12662,-0.0736987,,12662,8.07385,0.785398
12663,-0.0665236,,12663,0.318446,0.785398
12664,0.0114812,,12664,3.21794,0.785398
12665,-0.0843793,,12665,8.97688,0.785398
12666,-0.1221,,12666,5.08509,0.785398
12667,0.0144356,,12667,26.5138,0.785398
12668,-0.0771587,,12668,3.91678,0.785398
12669,-0.122306,,12669,9.6326,0.785398
12670,-0.045662,,12670,12.4012,0.785398
12671,0.00251515,,12671,5.4737,0.785398
12672,0.087791,,12672,19.988,0.785398
12673,0.103046,,12673,2.27244,0.785398
12674,0.0115203,,12674,5.39705,0.785398
12675,0.0579388,,12675,18.7895,0.785398
12676,-0.0858728,,12676,5.86054,0.785398
12677,6.77772e-05,,12677,14.3958,0.785398
12678,-0.12014,,12678,9.79818,0.785398
12679,0.105733,,12679,12.2538,0.785398
12680,-0.082577,,12680,11.6816,0.785398
12681,0.0201537,,12681,22.4976,0.785398
12682,0.0161373,,12682,28.2839,0.785398
12683,-0.0357875,,12683,21.288,0.785398
12684,-0.0200327,,12684,7.35571,0.785398
12685,-0.0460547,,12685,8.80159,0.785398
12686,0.0541037,,12686,14.3138,0.785398
12687,-0.103639,,12687,24.1933,0.785398
12688,0.107722,,12688,17.8106,0.785398
12689,-0.0404611,,12689,3.69447,0.785398
12690,-0.120385,,12690,25.4472,0.785398
12691,0.00394785,,12691,28.4208,0.785398
12692,0.116262,,12692,13.9322,0.785398
12693,0.0489164,,12693,3.67463,0.785398
12694,-0.0195547,,12694,5.12572,0.785398
12695,-0.0652066,,12695,0.276462,0.785398
12696,0.110379,,12696,11.2955,0.785398
12697,0.11881,,12697,6.58119,0.785398
12698,-0.0889845,,12698,5.98455,0.785398
12699,0.00551602,,12699,24.263,0.785398
12700,0.0926471,,12700,23.309,0.785398
12701,0.0178207,,12701,5.78924,0.785398
12702,0.0498427,,12702,4.57018,0.785398
12703,-0.0569809,,12703,9.39196,0.785398
12704,0.0123981,,12704,0.624152,0.785398
12705,-0.0507975,,12705,8.8754,0.785398
12706,0.0138161,,12706,12.9103,0.785398
12707,-0.0675846,,12707,21.3484,0.785398
12708,-0.0321502,,12708,20.9759,0.785398
12709,0.0260133,,12709,9.93686,0.785398
12710,0.0877881,,12710,1.84579,0.785398
12711,0.0148716,,12711,4.69051,0.785398
12712,-0.108486,,12712,4.99637,0.785398
12713,0.0220236,,12713,10.0205,0.785398
12714,0.104076,,12714,56.4599,0.785398
12715,0.0584188,,12715,9.78375,0.785398
12716,0.113458,,12716,11.4332,0.785398
12717,-0.0385266,,12717,1.09028,0.785398
12718,0.0600019,,12718,1.93174,0.785398
12719,-0.0207065,,12719,17.6716,0.785398
12720,-0.0356468,,12720,7.76305,0.785398
12721,0.0623389,,12721,6.43141,0.785398
12722,0.063043,,12722,11.771,0.785398
12723,0.11184,,12723,15.227,0.785398
12724,0.0784146,,12724,10.0384,0.785398
12725,-0.114845,,12725,23.174,0.785398
12726,0.0558027,,12726,14.9696,0.785398
12727,0.0564664,,12727,8.52221,0.785398
12728,0.061328,,12728,5.23627,0.785398
12729,0.0393773,,12729,4.46333,0.785398
12730,-0.0597695,,12730,7.09756,0.785398
12731,-0.0100617,,12731,1.1478,0.785398
12732,0.0176404,,12732,4.57309,0.785398
12733,-0.0363625,,12733,10.8632,0.785398
12734,-0.00679251,,12734,3.99978,0.785398
12735,-0.0702171,,12735,41.5877,0.785398
12736,-0.07884,,12736,16.7096,0.785398
12737,-0.00335317,,12737,30.4714,0.785398
12738,0.0193366,,12738,9.8749,0.785398
12739,0.0634318,,12739,12.8098,0.785398
12740,0.0885367,,12740,1.85705,0.785398
12741,0.0168846,,12741,7.23265,0.785398
12742,0.119287,,12742,2.84654,0.785398
12743,0.0311915,,12743,12.0159,0.785398
12744,-0.0662641,,12744,6.70187,0.785398
12745,-0.0535329,,12745,24.0642,0.785398
12746,0.103444,,12746,11.2222,0.785398
12747,0.0979802,,12747,14.1327,0.785398
12748,-0.103726,,12748,25.094,0.785398
12749,0.00909695,,12749,29.0655,0.785398
12750,-0.107279,,12750,9.48999,0.785398
12751,0.0365988,,12751,29.335,0.785398
12752,0.12354,,12752,5.46778,0.785398
12753,0.103653,,12753,22.1885,0.785398
12754,-0.030001,,12754,18.8147,0.785398
12755,-0.0431273,,12755,33.412,0.785398
12756,0.100961,,12756,2.18385,0.785398
12757,0.0558704,,12757,18.6536,0.785398
12758,-0.0952733,,12758,1.46599,0.785398
12759,-0.000865862,,12759,18.4644,0.785398
12760,0.030171,,12760,10.1237,0.785398
12761,-0.0729102,,12761,11.4109,0.785398
12762,0.106845,,12762,21.0535,0.785398
12763,0.0500573,,12763,12.0619,0.785398
12764,-0.117855,,12764,5.54148,0.785398
12765,-0.021921,,12765,21.091,0.785398
12766,-0.111056,,12766,3.04331,0.785398
12767,0.0902035,,12767,14.0076,0.785398
12768,-0.0922397,,12768,10.4568,0.785398
12769,-0.00451506,,12769,6.33945,0.785398
12770,0.0257633,,12770,1.55559,0.785398
12771,-0.00943425,,12771,5.97191,0.785398
12772,-0.00441764,,12772,26.6855,0.785398
12773,-0.0532299,,12773,2.21268,0.785398
12774,0.0819807,,12774,17.3866,0.785398
12775,-0.0505476,,12775,3.00526,0.785398
12776,0.0926165,,12776,3.81679,0.785398
12777,-0.0173534,,12777,27.9133,0.785398
12778,0.0442106,,12778,10.9237,0.785398
12779,0.0795253,,12779,6.30085,0.785398
12780,0.0513889,,12780,4.29934,0.785398
12781,-0.0404881,,12781,18.2084,0.785398
12782,0.0264115,,12782,14.2336,0.785398
12783,0.0517455,,12783,12.5748,0.785398
12784,-0.0183779,,12784,19.0043,0.785398
12785,0.0797497,,12785,30.2496,0.785398
12786,0.114023,,12786,4.02186,0.785398
12787,0.0751332,,12787,4.7399,0.785398
12788,0.091507,,12788,23.5037,0.785398
12789,0.0268216,,12789,21.0776,0.785398
12790,0.0532459,,12790,4.34223,0.785398
12791,-0.0891652,,12791,4.46354,0.785398
12792,0.0757573,,12792,7.02072,0.785398
12793,-0.058878,,12793,3.97807,0.785398
12794,0.0331347,,12794,10.8791,0.785398
12795,0.0338272,,12795,33.3832,0.785398
12796,-0.052165,,12796,6.45136,0.785398
12797,0.0213899,,12797,17.8561,0.785398
12798,0.0933667,,12798,2.79343,0.785398
12799,-0.0443792,,12799,27.5045,0.785398
12800,-0.0173233,,12800,12.5189,0.785398
12801,-0.123244,,12801,17.2163,0.785398
12802,-0.0259132,,12802,0.738751,0.785398
12803,0.0379295,,12803,0.675633,0.785398
12804,0.119733,,12804,3.83901,0.785398
12805,-0.0852092,,12805,11.3786,0.785398
12806,-0.0328983,,12806,20.0005,0.785398
12807,-0.0703455,,12807,9.69209,0.785398
12808,-0.0591279,,12808,31.8691,0.785398
12809,0.124284,,12809,0.0775397,0.785398
12810,0.0502475,,12810,9.79981,0.785398
12811,-0.056948,,12811,9.9794,0.785398
12812,0.0175112,,12812,8.83533,0.785398
12813,0.014956,,12813,7.84424,0.785398
12814,0.0704201,,12814,12.7519,0.785398
12815,-0.0299382,,12815,4.4707,0.785398
12816,-0.0186685,,12816,7.90813,0.785398
12817,-0.0245765,,12817,10.0192,0.785398
12818,-0.00424349,,12818,14.4005,0.785398
12819,0.0360049,,12819,9.92696,0.785398
12820,0.102535,,12820,14.2282,0.785398
12821,0.0313464,,12821,21.1806,0.785398
12822,-0.0898295,,12822,25.7783,0.785398
12823,0.0509537,,12823,15.8139,0.785398
12824,0.081454,,12824,36.9094,0.785398
12825,-0.0880525,,12825,8.93391,0.785398
12826,-0.00749824,,12826,13.5881,0.785398
12827,-0.0946124,,12827,17.1269,0.785398
12828,-0.064658,,12828,19.9589,0.785398
12829,0.063982,,12829,2.31698,0.785398
12830,0.0471599,,12830,22.0479,0.785398
12831,0.0492008,,12831,4.84538,0.785398
12832,0.044531,,12832,10.8061,0.785398
12833,0.121001,,12833,6.83964,0.785398
12834,0.0905978,,12834,30.4217,0.785398
12835,0.121272,,12835,8.43153,0.785398
12836,-0.0760217,,12836,2.77597,0.785398
12837,-0.111517,,12837,10.9092,0.785398
12838,-0.0149917,,12838,14.5812,0.785398
12839,-0.088346,,12839,4.81297,0.785398
12840,0.00997626,,12840,26.7154,0.785398
12841,0.0754404,,12841,0.680435,0.785398
12842,0.0210875,,12842,3.64604,0.785398
12843,0.0397748,,12843,3.74725,0.785398
12844,-0.0723693,,12844,7.85934,0.785398
12845,0.0444432,,12845,2.06592,0.785398
12846,0.101532,,12846,1.4752,0.785398
12847,0.0864253,,12847,4.82474,0.785398
12848,0.0850047,,12848,7.16111,0.785398
12849,0.0184336,,12849,12.5961,0.785398
12850,-0.0229161,,12850,21.8704,0.785398
12851,0.109768,,12851,3.22017,0.785398
12852,-0.0166305,,12852,27.4985,0.785398
12853,0.0287801,,12853,2.27562,0.785398
12854,-0.0581625,,12854,8.33295,0.785398
12855,-0.0117917,,12855,3.82063,0.785398
12856,0.0494673,,12856,18.4667,0.785398
12857,-0.0976352,,12857,17.1332,0.785398
12858,0.0927006,,12858,9.9855,0.785398
12859,-0.042814,,12859,3.72848,0.785398
12860,0.084043,,12860,5.16223,0.785398
12861,0.0375378,,12861,4.68119,0.785398
12862,0.0208023,,12862,24.8326,0.785398
12863,-0.0369582,,12863,5.21125,0.785398
12864,-0.0519421,,12864,4.52493,0.785398
12865,-0.0635428,,12865,2.38147,0.785398
12866,-0.0661852,,12866,2.7942,0.785398
12867,-0.0259489,,12867,2.96836,0.785398
12868,0.0693546,,12868,1.05512,0.785398
12869,0.0175452,,12869,10.2522,0.785398
12870,-0.0722328,,12870,11.2775,0.785398
12871,0.00344495,,12871,17.7407,0.785398
12872,0.0949368,,12872,14.4829,0.785398
12873,-0.0532908,,12873,13.0332,0.785398
12874,0.0799292,,12874,4.43995,0.785398
12875,-0.0511254,,12875,6.71693,0.785398
12876,0.0379568,,12876,19.6271,0.785398
12877,0.0712423,,12877,8.05652,0.785398
12878,0.0938271,,12878,11.0887,0.785398
12879,-0.100523,,12879,21.7566,0.785398
12880,0.091669,,12880,19.5518,0.785398
12881,-0.0396582,,12881,32.5803,0.785398
12882,0.0590227,,12882,9.59892,0.785398
12883,-0.0413156,,12883,22.4916,0.785398
12884,0.023515,,12884,9.05912,0.785398
12885,-0.0944877,,12885,5.85069,0.785398
12886,0.0927862,,12886,8.22473,0.785398
12887,0.00127365,,12887,6.21389,0.785398
12888,-0.0464531,,12888,24.5747,0.785398
12889,-0.11178,,12889,12.7692,0.785398
12890,-0.0834657,,12890,24.1628,0.785398
12891,0.0646079,,12891,6.06143,0.785398
12892,-0.00389761,,12892,4.61407,0.785398
12893,-0.0818097,,12893,7.50004,0.785398
12894,-0.0724145,,12894,18.6989,0.785398
12895,0.0237862,,12895,9.58748,0.785398
12896,0.0546472,,12896,9.59274,0.785398
12897,0.0575512,,12897,6.62266,0.785398
12898,0.0377287,,12898,1.96328,0.785398
12899,0.115845,,12899,3.45079,0.785398
12900,-0.0481156,,12900,14.6686,0.785398
12901,0.114863,,12901,13.2901,0.785398
12902,-0.0758014,,12902,1.05698,0.785398
12903,-0.0149246,,12903,11.5691,0.785398
12904,0.105359,,12904,23.1255,0.785398
12905,0.0736357,,12905,1.10156,0.785398
12906,0.0844023,,12906,8.94357,0.785398
12907,0.0857215,,12907,11.709,0.785398
12908,0.0650035,,12908,23.4056,0.785398
12909,0.094725,,12909,3.79924,0.785398
12910,0.1012,,12910,11.1975,0.785398
12911,0.0588016,,12911,21.004,0.785398
12912,0.0375227,,12912,12.3015,0.785398
12913,-0.0452032,,12913,0.945381,0.785398
12914,0.0735882,,12914,2.53559,0.785398
12915,-0.0522155,,12915,0.565123,0.785398
12916,-0.036761,,12916,14.9955,0.785398
12917,-0.00116779,,12917,37.5657,0.785398
12918,0.0896021,,12918,9.43178,0.785398
12919,0.0675794,,12919,10.1014,0.785398
12920,-0.115454,,12920,5.51663,0.785398
12921,0.0678394,,12921,8.08814,0.785398
12922,0.079969,,12922,1.17438,0.785398
12923,0.0870405,,12923,29.9772,0.785398
12924,-0.0209451,,12924,6.92569,0.785398
12925,0.050747,,12925,18.7601,0.785398
12926,-0.0200099,,12926,4.95207,0.785398
12927,-0.038473,,12927,0.590044,0.785398
12928,-0.0642284,,12928,15.4966,0.785398
12929,0.068926,,12929,0.769539,0.785398
12930,0.0909391,,12930,18.8464,0.785398
12931,0.117337,,12931,17.6961,0.785398
12932,-0.0780323,,12932,23.5707,0.785398
12933,-0.0768343,,12933,10.0541,0.785398
12934,-0.0182327,,12934,19.1389,0.785398
12935,0.119949,,12935,3.56792,0.785398
12936,-0.102431,,12936,15.3678,0.785398
12937,-0.0189981,,12937,7.19756,0.785398
12938,-0.123219,,12938,3.54196,0.785398
12939,-0.114415,,12939,19.445,0.785398
12940,-0.0614108,,12940,16.9531,0.785398
12941,-0.121626,,12941,4.58877,0.785398
12942,-0.103864,,12942,10.101,0.785398
12943,0.105311,,12943,3.71906,0.785398
12944,0.112219,,12944,11.0199,0.785398
12945,0.0804097,,12945,15.061,0.785398
12946,-0.0159957,,12946,9.44692,0.785398
12947,-0.003462,,12947,3.21496,0.785398
12948,0.0796812,,12948,0.741771,0.785398
12949,-0.106535,,12949,2.49962,0.785398
12950,0.101749,,12950,26.0444,0.785398
12951,-0.0409452,,12951,14.9852,0.785398
12952,0.0799738,,12952,2.15302,0.785398
12953,-0.0455431,,12953,8.65837,0.785398
12954,-0.0550858,,12954,12.4741,0.785398
12955,0.0832482,,12955,6.00846,0.785398
12956,0.100744,,12956,1.78961,0.785398
12957,0.064188,,12957,15.9961,0.785398
12958,0.035307,,12958,10.6304,0.785398
12959,-0.10957,,12959,7.33536,0.785398
12960,-0.0968091,,12960,16.7565,0.785398
12961,0.0729724,,12961,11.3318,0.785398
12962,0.0949604,,12962,5.31731,0.785398
12963,-0.102687,,12963,19.1635,0.785398
12964,0.104424,,12964,22.7346,0.785398
12965,0.074527,,12965,12.2404,0.785398
12966,0.11688,,12966,22.7999,0.785398
12967,-0.121613,,12967,2.24214,0.785398
12968,0.0633225,,12968,17.5068,0.785398
12969,-0.0993939,,12969,2.72137,0.785398
12970,0.095485,,12970,9.36975,0.785398
12971,-0.000474664,,12971,8.65785,0.785398
12972,-0.0808862,,12972,11.1082,0.785398
12973,-0.0780549,,12973,0.314673,0.785398
12974,0.0398365,,12974,4.32748,0.785398
12975,0.067387,,12975,4.38501,0.785398
12976,0.0716719,,12976,46.5101,0.785398
12977,0.0628597,,12977,3.94738,0.785398
12978,0.0362771,,12978,15.1776,0.785398
12979,0.0607169,,12979,0.948139,0.785398
12980,-0.0131647,,12980,5.41928,0.785398
12981,0.0437564,,12981,21.0868,0.785398
12982,-0.0410151,,12982,6.34338,0.785398
12983,0.0275903,,12983,2.86708,0.785398
12984,0.104885,,12984,14.7831,0.785398
12985,0.0659581,,12985,3.07846,0.785398
12986,-0.0639217,,12986,4.13609,0.785398
12987,0.109882,,12987,3.60353,0.785398
12988,0.0946723,,12988,37.5092,0.785398
12989,0.12264,,12989,15.5261,0.785398
12990,0.0460609,,12990,3.90339,0.785398
12991,0.108933,,12991,0.226325,0.785398
12992,0.0979952,,12992,0.273451,0.785398
12993,0.0900581,,12993,16.4401,0.785398
12994,-0.0808904,,12994,5.05355,0.785398
12995,0.0431329,,12995,35.5079,0.785398
12996,0.0995966,,12996,6.98402,0.785398
12997,-0.12254,,12997,1.51111,0.785398
12998,-0.048633,,12998,17.2803,0.785398
12999,-0.0701739,,12999,2.16877,0.785398
